blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,blue_objective_share,red_objective_share,blue_vision_share,red_vision_share,blue_ward_efficiency,red_ward_efficiency,blue_kill_share,red_kill_share,blue_gold_per_kill,red_gold_per_kill,blue_xp_per_min,red_xp_per_min,gold_obj_momentum,xp_kill_momentum,gold_diff_per_min,xp_diff_per_min
1,15,5,1,13,3,13,0,0,0,0,20183,7.6,20925,239,48,5712,4581,23.9,2018.3,14,3,0,3,13,3,0,0,0,0,14471,6.6,16344,208,36,-5712,-4581,20.8,1447.1,0.5,0.5,0.5172413793103449,0.4827586206896552,0.3333333333333333,0.21428571428571427,0.8125,0.1875,1441.642857142857,3617.75,2092.5,1634.4,0,59553,571.2,458.1
0,15,2,0,3,9,3,1,1,0,0,15877,6.8,17848,234,50,-1232,-659,23.4,1587.7,15,2,1,9,3,7,0,0,0,0,17109,7.0,18507,221,37,1232,659,22.1,1710.9,1.0,0.0,0.5,0.5,0.13333333333333333,0.13333333333333333,0.25,0.75,3969.25,1710.9,1784.8,1850.7,-1232,-1977,-123.2,-65.9
0,19,3,0,9,8,8,0,0,0,0,16823,6.8,17411,219,33,-1071,-1667,21.9,1682.3,18,2,1,8,9,10,1,1,0,0,17894,7.2,19078,210,63,1071,1667,21.0,1789.4,0.0,1.0,0.5135135135135135,0.4864864864864865,0.15789473684210525,0.1111111111111111,0.5294117647058824,0.47058823529411764,1682.3,1988.2222222222222,1741.1,1907.8,0,-15003,-107.1,-166.7
1,17,0,0,5,5,4,1,1,0,0,16525,7.0,18498,230,57,1262,413,23.0,1652.5,17,2,1,5,5,3,0,0,0,0,15263,7.0,18085,212,54,-1262,-413,21.2,1526.3,1.0,0.0,0.5,0.5,0.0,0.11764705882352941,0.5,0.5,2754.1666666666665,2543.8333333333335,1849.8,1808.5,1262,2065,126.2,41.3
1,16,4,0,2,5,2,1,1,0,0,15103,7.0,18559,246,66,-1761,-881,24.6,1510.3,18,2,1,5,2,6,1,0,1,0,16864,7.4,19440,268,52,1761,881,26.8,1686.4,0.5,0.5,0.47058823529411764,0.5294117647058824,0.25,0.1111111111111111,0.2857142857142857,0.7142857142857143,5034.333333333333,2810.6666666666665,1855.9,1944.0,-1761,-1762,-176.1,-88.1
1,16,3,0,1,4,1,0,0,0,0,14899,7.0,18183,228,61,-420,138,22.8,1489.9,20,3,1,4,1,1,2,1,1,0,15319,6.8,18045,234,48,420,-138,23.4,1531.9,0.0,1.0,0.4444444444444444,0.5555555555555556,0.1875,0.15,0.2,0.8,7449.5,3063.8,1818.3,1804.5,0,138,-42.0,13.8
1,16,1,1,7,5,7,0,0,0,0,16602,7.0,17918,211,59,888,1005,21.1,1660.2,22,1,0,5,7,4,0,0,0,0,15714,7.0,16913,227,33,-888,-1005,22.7,1571.4,0.5,0.5,0.42105263157894735,0.5789473684210527,0.0625,0.045454545454545456,0.5833333333333334,0.4166666666666667,2075.25,2619.0,1791.8,1691.3,0,7035,88.8,100.5
0,16,2,0,4,11,3,0,0,0,0,14504,6.8,16897,191,40,-3926,-1387,19.1,1450.4,15,3,1,11,4,11,0,0,0,0,18430,6.8,18284,211,40,3926,1387,21.1,1843.0,0.5,0.5,0.5161290322580645,0.4838709677419355,0.125,0.2,0.26666666666666666,0.7333333333333333,2900.8,1535.8333333333333,1689.7,1828.4,0,-5548,-392.6,-138.7
1,12,3,0,10,6,10,0,0,0,0,17332,7.0,18045,195,42,1711,1235,19.5,1733.2,15,0,1,6,10,3,0,0,0,0,15621,6.6,16810,203,37,-1711,-1235,20.3,1562.1,0.5,0.5,0.4444444444444444,0.5555555555555556,0.25,0.0,0.625,0.375,1575.6363636363637,2231.5714285714284,1804.5,1681.0,0,12350,171.1,123.5
1,13,6,1,7,11,8,0,0,0,0,16749,6.8,17223,226,47,-2320,-1204,22.6,1674.9,37,2,0,11,7,12,2,1,1,0,19069,6.8,18427,207,60,2320,1204,20.7,1906.9,0.0,1.0,0.26,0.74,0.46153846153846156,0.05405405405405406,0.3888888888888889,0.6111111111111112,2093.625,1589.0833333333333,1722.3,1842.7,0,-8428,-232.0,-120.4
1,15,4,0,6,8,5,1,1,0,0,16423,6.8,16900,204,59,-1900,-1052,20.4,1642.3,24,2,1,8,6,10,1,0,1,0,18323,7.0,17952,215,44,1900,1052,21.5,1832.3,0.5,0.5,0.38461538461538464,0.6153846153846154,0.26666666666666666,0.08333333333333333,0.42857142857142855,0.5714285714285714,2346.1428571428573,2035.888888888889,1690.0,1795.2,-1900,-6312,-190.0,-105.2
0,16,3,1,4,8,1,0,0,0,0,15135,6.6,17280,240,54,-1634,-1916,24.0,1513.5,14,5,0,8,4,7,0,0,0,0,16769,7.4,19196,220,54,1634,1916,22.0,1676.9,0.5,0.5,0.5333333333333333,0.4666666666666667,0.1875,0.35714285714285715,0.3333333333333333,0.6666666666666666,3027.0,1863.2222222222222,1728.0,1919.6,0,-7664,-163.4,-191.6
1,13,4,1,7,5,5,0,0,0,0,16704,7.0,18000,225,47,1002,-743,22.5,1670.4,15,1,0,5,7,8,2,1,1,0,15702,7.4,18743,212,62,-1002,743,21.2,1570.2,0.0,1.0,0.4642857142857143,0.5357142857142857,0.3076923076923077,0.06666666666666667,0.5833333333333334,0.4166666666666667,2088.0,2617.0,1800.0,1874.3,0,-5201,100.2,-74.3
1,10,3,0,10,6,14,1,1,0,0,17835,7.0,18791,212,42,1568,1001,21.2,1783.5,19,3,1,6,10,7,0,0,0,0,16267,6.8,17790,209,54,-1568,-1001,20.9,1626.7,1.0,0.0,0.3448275862068966,0.6551724137931034,0.3,0.15789473684210525,0.625,0.375,1621.3636363636363,2323.8571428571427,1879.1,1779.0,1568,10010,156.8,100.1
0,16,6,0,6,8,4,0,0,0,0,15342,6.6,15988,221,39,-1758,-2010,22.1,1534.2,20,3,1,8,6,10,1,1,0,0,17100,7.0,17998,226,48,1758,2010,22.6,1710.0,0.0,1.0,0.4444444444444444,0.5555555555555556,0.375,0.15,0.42857142857142855,0.5714285714285714,2191.714285714286,1900.0,1598.8,1799.8,0,-12060,-175.8,-201.0
0,20,4,0,6,8,5,1,0,1,0,16022,6.8,17899,206,44,-3063,-1676,20.6,1602.2,18,4,1,8,6,12,1,1,0,0,19085,7.2,19575,240,55,3063,1676,24.0,1908.5,0.5,0.5,0.5263157894736842,0.47368421052631576,0.2,0.2222222222222222,0.42857142857142855,0.5714285714285714,2288.8571428571427,2120.5555555555557,1789.9,1957.5,-3063,-10056,-306.3,-167.6
0,13,1,0,6,8,10,1,1,0,0,15678,6.6,17592,181,44,-1859,-1340,18.1,1567.8,12,3,1,8,6,6,0,0,0,0,17537,7.2,18932,214,59,1859,1340,21.4,1753.7,1.0,0.0,0.52,0.48,0.07692307692307693,0.25,0.42857142857142855,0.5714285714285714,2239.714285714286,1948.5555555555557,1759.2,1893.2,-1859,-8040,-185.9,-134.0
0,39,4,0,7,11,6,0,0,0,0,16513,7.0,17530,197,44,-1696,-1187,19.7,1651.3,19,0,1,11,7,12,1,1,0,0,18209,7.2,18717,218,53,1696,1187,21.8,1820.9,0.0,1.0,0.6724137931034483,0.3275862068965517,0.10256410256410256,0.0,0.3888888888888889,0.6111111111111112,2064.125,1517.4166666666667,1753.0,1871.7,0,-8309,-169.6,-118.7
0,15,1,0,7,7,10,0,0,0,0,16095,6.8,17497,228,24,-986,-1163,22.8,1609.5,36,2,1,7,7,6,0,0,0,0,17081,7.2,18660,237,46,986,1163,23.7,1708.1,0.5,0.5,0.29411764705882354,0.7058823529411765,0.06666666666666667,0.05555555555555555,0.5,0.5,2011.875,2135.125,1749.7,1866.0,0,-8141,-98.6,-116.3
0,14,1,1,5,3,5,0,0,0,0,15892,6.8,18043,216,48,822,25,21.6,1589.2,13,1,0,3,5,3,2,1,1,0,15070,7.2,18018,229,55,-822,-25,22.9,1507.0,0.0,1.0,0.5185185185185185,0.48148148148148145,0.07142857142857142,0.07692307692307693,0.625,0.375,2648.6666666666665,3767.5,1804.3,1801.8,0,125,82.2,2.5
1,20,2,1,7,9,6,0,0,0,0,16806,6.6,17623,218,49,-369,-1242,21.8,1680.6,14,6,0,9,7,6,1,1,0,0,17175,7.2,18865,200,44,369,1242,20.0,1717.5,0.0,1.0,0.5882352941176471,0.4117647058823529,0.1,0.42857142857142855,0.4375,0.5625,2100.75,1717.5,1762.3,1886.5,0,-8694,-36.9,-124.2
1,14,2,0,8,3,8,0,0,0,0,16847,7.2,18705,195,68,1255,2754,19.5,1684.7,13,0,1,3,8,2,0,0,0,0,15592,6.4,15951,247,33,-1255,-2754,24.7,1559.2,0.5,0.5,0.5185185185185185,0.48148148148148145,0.14285714285714285,0.0,0.7272727272727273,0.2727272727272727,1871.888888888889,3898.0,1870.5,1595.1,0,22032,125.5,275.4
1,18,5,0,5,4,3,0,0,0,0,16373,7.2,19296,247,62,317,639,24.7,1637.3,35,5,1,4,5,1,1,1,0,0,16056,7.2,18657,254,52,-317,-639,25.4,1605.6,0.0,1.0,0.33962264150943394,0.660377358490566,0.2777777777777778,0.14285714285714285,0.5555555555555556,0.4444444444444444,2728.8333333333335,3211.2,1929.6,1865.7,0,3195,31.7,63.9
0,12,2,0,1,9,2,0,0,0,0,13299,6.4,15911,189,48,-7285,-4379,18.9,1329.9,15,2,1,9,1,17,1,1,0,1,20584,7.6,20290,251,60,7285,4379,25.1,2058.4,0.0,1.0,0.4444444444444444,0.5555555555555556,0.16666666666666666,0.13333333333333333,0.1,0.9,6649.5,2058.4,1591.1,2029.0,0,-4379,-728.5,-437.9
1,15,3,1,9,6,17,1,1,0,0,18249,7.0,18327,222,57,1909,-108,22.2,1824.9,22,2,0,6,9,10,0,0,0,0,16340,7.0,18435,231,34,-1909,108,23.1,1634.0,1.0,0.0,0.40540540540540543,0.5945945945945946,0.2,0.09090909090909091,0.6,0.4,1824.9,2334.285714285714,1832.7,1843.5,1909,-972,190.9,-10.8
1,95,10,0,6,4,9,0,0,0,0,16641,7.2,18364,213,60,1446,446,21.3,1664.1,59,2,1,4,6,3,1,1,0,0,15195,7.0,17918,218,59,-1446,-446,21.8,1519.5,0.0,1.0,0.6168831168831169,0.38311688311688313,0.10526315789473684,0.03389830508474576,0.6,0.4,2377.285714285714,3039.0,1836.4,1791.8,0,2676,144.6,44.6
1,19,2,1,5,4,7,1,1,0,0,16359,7.0,18199,210,64,917,-90,21.0,1635.9,15,1,0,4,5,4,0,0,0,0,15442,7.0,18289,218,55,-917,90,21.8,1544.2,1.0,0.0,0.5588235294117647,0.4411764705882353,0.10526315789473684,0.06666666666666667,0.5555555555555556,0.4444444444444444,2726.5,3088.4,1819.9,1828.9,917,-450,91.7,-9.0
1,16,4,1,7,3,4,1,1,0,0,16956,7.0,19127,234,43,1712,1983,23.4,1695.6,17,3,0,3,7,5,1,0,1,0,15244,6.8,17144,236,51,-1712,-1983,23.6,1524.4,0.5,0.5,0.48484848484848486,0.5151515151515151,0.25,0.17647058823529413,0.7,0.3,2119.5,3811.0,1912.7,1714.4,1712,13881,171.2,198.3
1,17,7,1,7,4,9,0,0,0,0,16992,7.0,18716,224,36,1582,1344,22.4,1699.2,20,4,0,4,7,6,1,1,0,0,15410,7.0,17372,209,47,-1582,-1344,20.9,1541.0,0.0,1.0,0.4594594594594595,0.5405405405405406,0.4117647058823529,0.2,0.6363636363636364,0.36363636363636365,2124.0,3082.0,1871.6,1737.2,0,9408,158.2,134.4
0,11,2,0,5,12,4,0,0,0,0,16154,6.8,18081,216,44,-2129,-2255,21.6,1615.4,25,2,1,12,5,12,0,0,0,0,18283,7.4,20336,206,72,2129,2255,20.6,1828.3,0.5,0.5,0.3055555555555556,0.6944444444444444,0.18181818181818182,0.08,0.29411764705882354,0.7058823529411765,2692.3333333333335,1406.3846153846155,1808.1,2033.6,0,-11275,-212.9,-225.5
1,13,1,1,13,4,13,2,1,1,0,19755,7.4,20163,207,60,5240,5663,20.7,1975.5,15,0,0,4,13,2,0,0,0,0,14515,6.0,14500,220,11,-5240,-5663,22.0,1451.5,1.0,0.0,0.4642857142857143,0.5357142857142857,0.07692307692307693,0.0,0.7647058823529411,0.23529411764705882,1411.0714285714287,2903.0,2016.3,1450.0,10480,73619,524.0,566.3
1,15,2,1,4,2,4,0,0,0,0,16181,7.0,18426,261,49,873,-52,26.1,1618.1,15,1,0,2,4,2,2,1,1,0,15308,7.2,18478,249,61,-873,52,24.9,1530.8,0.0,1.0,0.5,0.5,0.13333333333333333,0.06666666666666667,0.6666666666666666,0.3333333333333333,3236.2,5102.666666666667,1842.6,1847.8,0,-208,87.3,-5.2
0,12,12,1,4,8,6,0,0,0,0,15263,6.8,16941,203,50,-2548,-2906,20.3,1526.3,33,5,0,8,4,14,1,1,0,0,17811,7.2,19847,232,62,2548,2906,23.2,1781.1,0.0,1.0,0.26666666666666666,0.7333333333333333,1.0,0.15151515151515152,0.3333333333333333,0.6666666666666666,3052.6,1979.0,1694.1,1984.7,0,-11624,-254.8,-290.6
0,21,4,1,10,5,9,1,1,0,0,18889,7.4,19825,257,56,3136,2512,25.7,1888.9,16,2,0,5,10,6,0,0,0,0,15753,6.8,17313,175,59,-3136,-2512,17.5,1575.3,1.0,0.0,0.5675675675675675,0.43243243243243246,0.19047619047619047,0.125,0.6666666666666666,0.3333333333333333,1717.1818181818182,2625.5,1982.5,1731.3,3136,25120,313.6,251.2
1,15,1,1,8,2,10,1,1,0,0,19630,7.2,20181,246,64,5082,2398,24.6,1963.0,16,0,0,2,8,2,0,0,0,0,14548,6.8,17783,226,60,-5082,-2398,22.6,1454.8,1.0,0.0,0.4838709677419355,0.5161290322580645,0.06666666666666667,0.0,0.8,0.2,2181.1111111111113,4849.333333333333,2018.1,1778.3,5082,19184,508.2,239.8
1,13,3,0,4,10,1,0,0,0,0,16172,6.8,18087,219,69,-1867,555,21.9,1617.2,17,1,1,10,4,18,0,0,0,0,18039,6.8,17532,202,60,1867,-555,20.2,1803.9,0.5,0.5,0.43333333333333335,0.5666666666666667,0.23076923076923078,0.058823529411764705,0.2857142857142857,0.7142857142857143,3234.4,1639.909090909091,1808.7,1753.2,0,2220,-186.7,55.5
0,14,0,1,7,7,6,0,0,0,0,17345,7.0,19182,226,56,179,953,22.6,1734.5,18,0,0,7,7,5,0,0,0,0,17166,7.0,18229,252,44,-179,-953,25.2,1716.6,0.5,0.5,0.4375,0.5625,0.0,0.0,0.5,0.5,2168.125,2145.75,1918.2,1822.9,0,6671,17.9,95.3
1,24,3,0,10,5,15,0,0,0,0,17688,7.2,19492,197,48,1937,2816,19.7,1768.8,49,2,1,5,10,4,0,0,0,0,15751,6.8,16676,192,44,-1937,-2816,19.2,1575.1,0.5,0.5,0.3287671232876712,0.6712328767123288,0.125,0.04081632653061224,0.6666666666666666,0.3333333333333333,1608.0,2625.1666666666665,1949.2,1667.6,0,28160,193.7,281.6
0,37,1,1,1,3,1,0,0,0,0,14859,6.8,17412,225,51,-520,-1073,22.5,1485.9,10,13,0,3,1,3,1,1,0,0,15379,7.0,18485,228,60,520,1073,22.8,1537.9,0.0,1.0,0.7872340425531915,0.2127659574468085,0.02702702702702703,1.3,0.25,0.75,7429.5,3844.75,1741.2,1848.5,0,-1073,-52.0,-107.3
1,15,4,1,9,4,15,1,1,0,0,18144,6.8,18210,224,52,1834,281,22.4,1814.4,40,2,0,4,9,4,0,0,0,0,16310,7.0,17929,231,42,-1834,-281,23.1,1631.0,1.0,0.0,0.2727272727272727,0.7272727272727273,0.26666666666666666,0.05,0.6923076923076923,0.3076923076923077,1814.4,3262.0,1821.0,1792.9,1834,2529,183.4,28.1
0,19,1,0,5,4,6,0,0,0,0,16400,6.8,17409,222,40,492,-1509,22.2,1640.0,13,3,1,4,5,6,1,1,0,0,15908,7.2,18918,220,58,-492,1509,22.0,1590.8,0.0,1.0,0.59375,0.40625,0.05263157894736842,0.23076923076923078,0.5555555555555556,0.4444444444444444,2733.3333333333335,3181.6,1740.9,1891.8,0,-7545,49.2,-150.9
0,15,3,1,2,4,3,0,0,0,0,14779,6.6,16944,214,64,-1024,-571,21.4,1477.9,16,1,0,4,2,5,1,1,0,0,15803,7.0,17515,227,52,1024,571,22.7,1580.3,0.0,1.0,0.4838709677419355,0.5161290322580645,0.2,0.0625,0.3333333333333333,0.6666666666666666,4926.333333333333,3160.6,1694.4,1751.5,0,-1142,-102.4,-57.1
0,16,3,1,5,3,5,1,0,1,0,16128,7.0,17286,226,62,822,363,22.6,1612.8,17,4,0,3,5,5,0,0,0,0,15306,6.6,16923,229,44,-822,-363,22.9,1530.6,1.0,0.0,0.48484848484848486,0.5151515151515151,0.1875,0.23529411764705882,0.625,0.375,2688.0,3826.5,1728.6,1692.3,822,1815,82.2,36.3
1,22,2,1,18,4,14,2,1,1,0,21416,7.6,21031,235,57,7482,6466,23.5,2141.6,16,0,0,4,18,3,0,0,0,0,13934,6.0,14565,144,39,-7482,-6466,14.4,1393.4,1.0,0.0,0.5789473684210527,0.42105263157894735,0.09090909090909091,0.0,0.8181818181818182,0.18181818181818182,1127.157894736842,2786.8,2103.1,1456.5,14964,116388,748.2,646.6
1,16,2,0,2,4,3,0,0,0,0,14592,7.0,17915,217,60,-2168,-1356,21.7,1459.2,15,4,1,4,2,7,1,1,0,0,16760,7.2,19271,221,76,2168,1356,22.1,1676.0,0.0,1.0,0.5161290322580645,0.4838709677419355,0.125,0.26666666666666666,0.3333333333333333,0.6666666666666666,4864.0,3352.0,1791.5,1927.1,0,-2712,-216.8,-135.6
1,19,2,1,8,6,11,0,0,0,0,17483,7.2,18392,215,36,1232,-128,21.5,1748.3,16,6,0,6,8,7,0,0,0,0,16251,7.2,18520,233,48,-1232,128,23.3,1625.1,0.5,0.5,0.5428571428571428,0.45714285714285713,0.10526315789473684,0.375,0.5714285714285714,0.42857142857142855,1942.5555555555557,2321.5714285714284,1839.2,1852.0,0,-1024,123.2,-12.8
0,13,3,0,4,10,5,0,0,0,0,16205,6.8,17509,234,52,-3102,-2025,23.4,1620.5,17,4,1,10,4,12,1,1,0,0,19307,7.4,19534,235,51,3102,2025,23.5,1930.7,0.0,1.0,0.43333333333333335,0.5666666666666667,0.23076923076923078,0.23529411764705882,0.2857142857142857,0.7142857142857143,3241.0,1755.1818181818182,1750.9,1953.4,0,-8100,-310.2,-202.5
1,16,2,0,8,9,6,0,0,0,1,18363,7.2,18592,224,52,321,368,22.4,1836.3,17,3,1,9,8,12,0,0,0,0,18042,7.0,18224,215,44,-321,-368,21.5,1804.2,0.5,0.5,0.48484848484848486,0.5151515151515151,0.125,0.17647058823529413,0.47058823529411764,0.5294117647058824,2040.3333333333333,1804.2,1859.2,1822.4,0,2944,32.1,36.8
1,19,5,1,9,8,19,1,1,0,0,18401,7.0,18207,237,51,506,620,23.7,1840.1,15,4,0,8,9,13,0,0,0,0,17895,7.0,17587,239,44,-506,-620,23.9,1789.5,1.0,0.0,0.5588235294117647,0.4411764705882353,0.2631578947368421,0.26666666666666666,0.5294117647058824,0.47058823529411764,1840.1,1988.3333333333333,1820.7,1758.7,506,5580,50.6,62.0
1,19,5,0,6,5,5,0,0,0,0,16391,6.8,17693,222,44,709,946,22.2,1639.1,41,2,1,5,6,6,0,0,0,0,15682,6.8,16747,188,59,-709,-946,18.8,1568.2,0.5,0.5,0.31666666666666665,0.6833333333333333,0.2631578947368421,0.04878048780487805,0.5454545454545454,0.45454545454545453,2341.5714285714284,2613.6666666666665,1769.3,1674.7,0,5676,70.9,94.6
1,25,4,0,7,3,7,1,1,0,0,16409,7.4,19634,215,51,1261,2149,21.5,1640.9,98,2,1,3,7,4,0,0,0,0,15148,7.0,17485,242,56,-1261,-2149,24.2,1514.8,1.0,0.0,0.2032520325203252,0.7967479674796748,0.16,0.02040816326530612,0.7,0.3,2051.125,3787.0,1963.4,1748.5,1261,15043,126.1,214.9
1,17,1,1,8,3,5,0,0,0,0,16739,7.4,19178,218,54,1630,1005,21.8,1673.9,32,2,0,3,8,3,0,0,0,0,15109,7.0,18173,196,64,-1630,-1005,19.6,1510.9,0.5,0.5,0.3469387755102041,0.6530612244897959,0.058823529411764705,0.0625,0.7272727272727273,0.2727272727272727,1859.888888888889,3777.25,1917.8,1817.3,0,8040,163.0,100.5
1,91,2,1,4,6,5,0,0,0,0,15986,6.8,17620,212,52,-46,-1226,21.2,1598.6,15,2,0,6,4,4,1,1,0,0,16032,7.2,18846,229,52,46,1226,22.9,1603.2,0.0,1.0,0.8584905660377359,0.14150943396226415,0.02197802197802198,0.13333333333333333,0.4,0.6,3197.2,2290.285714285714,1762.0,1884.6,0,-4904,-4.6,-122.6
0,19,3,0,3,4,4,1,1,0,0,14267,6.6,17033,186,58,-1190,-762,18.6,1426.7,17,4,1,4,3,3,0,0,0,0,15457,7.0,17795,206,44,1190,762,20.6,1545.7,1.0,0.0,0.5277777777777778,0.4722222222222222,0.15789473684210525,0.23529411764705882,0.42857142857142855,0.5714285714285714,3566.75,3091.4,1703.3,1779.5,-1190,-2286,-119.0,-76.2
0,55,5,1,2,5,4,1,1,0,0,14692,6.8,16959,226,55,-1488,-572,22.6,1469.2,18,4,0,5,2,6,0,0,0,0,16180,6.8,17531,234,55,1488,572,23.4,1618.0,1.0,0.0,0.7534246575342466,0.2465753424657534,0.09090909090909091,0.2222222222222222,0.2857142857142857,0.7142857142857143,4897.333333333333,2696.6666666666665,1695.9,1753.1,-1488,-1144,-148.8,-57.2
0,16,1,1,6,6,4,0,0,0,0,17045,7.2,18787,245,56,848,129,24.5,1704.5,12,2,0,6,6,8,0,0,0,0,16197,7.0,18658,192,52,-848,-129,19.2,1619.7,0.5,0.5,0.5714285714285714,0.42857142857142855,0.0625,0.16666666666666666,0.5,0.5,2435.0,2313.8571428571427,1878.7,1865.8,0,774,84.8,12.9
0,14,3,0,1,7,0,0,0,0,0,13633,6.4,16221,202,53,-5800,-3960,20.2,1363.3,12,1,1,7,1,15,1,1,0,1,19433,7.6,20181,245,74,5800,3960,24.5,1943.3,0.0,1.0,0.5384615384615384,0.46153846153846156,0.21428571428571427,0.08333333333333333,0.125,0.875,6816.5,2429.125,1622.1,2018.1,0,-3960,-580.0,-396.0
0,13,1,0,11,11,13,0,0,0,0,18592,6.8,17780,213,44,981,42,21.3,1859.2,14,1,1,11,11,13,1,1,0,0,17611,7.0,17738,197,42,-981,-42,19.7,1761.1,0.0,1.0,0.48148148148148145,0.5185185185185185,0.07692307692307693,0.07142857142857142,0.5,0.5,1549.3333333333333,1467.5833333333333,1778.0,1773.8,0,462,98.1,4.2
1,12,0,0,4,6,5,0,0,0,0,15154,6.6,17363,170,56,-2642,-1908,17.0,1515.4,16,2,1,6,4,7,1,1,0,0,17796,7.2,19271,258,64,2642,1908,25.8,1779.6,0.0,1.0,0.42857142857142855,0.5714285714285714,0.0,0.125,0.4,0.6,3030.8,2542.285714285714,1736.3,1927.1,0,-7632,-264.2,-190.8
0,22,4,1,4,7,6,0,0,0,0,16045,7.0,17984,229,56,-794,-1320,22.9,1604.5,16,2,0,7,4,6,0,0,0,0,16839,7.2,19304,228,56,794,1320,22.8,1683.9,0.5,0.5,0.5789473684210527,0.42105263157894735,0.18181818181818182,0.125,0.36363636363636365,0.6363636363636364,3209.0,2104.875,1798.4,1930.4,0,-5280,-79.4,-132.0
1,13,1,0,8,8,8,1,1,0,0,17137,6.8,17147,195,56,-718,-1666,19.5,1713.7,13,0,1,8,8,8,0,0,0,0,17855,7.0,18813,215,61,718,1666,21.5,1785.5,1.0,0.0,0.5,0.5,0.07692307692307693,0.0,0.5,0.5,1904.111111111111,1983.888888888889,1714.7,1881.3,-718,-13328,-71.8,-166.6
0,11,2,0,4,7,5,1,1,0,0,14559,6.8,16634,200,52,-1833,-2171,20.0,1455.9,48,2,1,7,4,4,0,0,0,0,16392,7.4,18805,215,48,1833,2171,21.5,1639.2,1.0,0.0,0.1864406779661017,0.8135593220338984,0.18181818181818182,0.041666666666666664,0.36363636363636365,0.6363636363636364,2911.8,2049.0,1663.4,1880.5,-1833,-8684,-183.3,-217.1
0,45,4,0,2,5,2,0,0,0,0,14758,6.8,16974,237,50,-1369,-1808,23.7,1475.8,16,3,1,5,2,2,1,0,1,0,16127,7.2,18782,242,57,1369,1808,24.2,1612.7,0.0,1.0,0.7377049180327869,0.26229508196721313,0.08888888888888889,0.1875,0.2857142857142857,0.7142857142857143,4919.333333333333,2687.8333333333335,1697.4,1878.2,0,-3616,-136.9,-180.8
0,32,4,1,9,6,11,0,0,0,0,18508,7.4,19340,239,51,2625,1026,23.9,1850.8,13,18,0,6,9,3,1,0,1,0,15883,7.0,18314,207,51,-2625,-1026,20.7,1588.3,0.0,1.0,0.7111111111111111,0.28888888888888886,0.125,1.3846153846153846,0.6,0.4,1850.8,2269.0,1934.0,1831.4,0,9234,262.5,102.6
0,12,3,0,3,12,5,0,0,0,0,15978,6.2,15862,192,46,-2818,-3710,19.2,1597.8,17,0,1,12,3,11,1,1,0,0,18796,7.2,19572,211,66,2818,3710,21.1,1879.6,0.0,1.0,0.41379310344827586,0.5862068965517241,0.25,0.0,0.2,0.8,3994.5,1445.8461538461538,1586.2,1957.2,0,-11130,-281.8,-371.0
1,14,0,1,8,5,9,0,0,0,0,17759,7.2,18407,232,44,2450,216,23.2,1775.9,52,2,0,5,8,5,1,1,0,0,15309,6.8,18191,174,60,-2450,-216,17.4,1530.9,0.0,1.0,0.21212121212121213,0.7878787878787878,0.0,0.038461538461538464,0.6153846153846154,0.38461538461538464,1973.2222222222222,2551.5,1840.7,1819.1,0,1728,245.0,21.6
1,49,1,1,8,2,10,1,1,0,1,18590,6.6,18032,237,48,3618,1086,23.7,1859.0,13,3,0,2,8,1,0,0,0,0,14972,6.6,16946,238,43,-3618,-1086,23.8,1497.2,1.0,0.0,0.7903225806451613,0.20967741935483872,0.02040816326530612,0.23076923076923078,0.8,0.2,2065.5555555555557,4990.666666666667,1803.2,1694.6,3618,8688,361.8,108.6
0,15,0,1,9,9,4,1,0,1,0,16749,6.4,16518,172,52,-645,-2890,17.2,1674.9,15,4,0,9,9,7,1,1,0,0,17394,7.0,19408,202,48,645,2890,20.2,1739.4,0.5,0.5,0.5,0.5,0.0,0.26666666666666666,0.5,0.5,1674.9,1739.4,1651.8,1940.8,-645,-26010,-64.5,-289.0
1,21,5,1,7,2,8,0,0,0,0,17314,7.2,18785,207,47,3307,1705,20.7,1731.4,18,1,0,2,7,3,2,1,1,0,14007,7.0,17080,195,48,-3307,-1705,19.5,1400.7,0.0,1.0,0.5384615384615384,0.46153846153846156,0.23809523809523808,0.05555555555555555,0.7777777777777778,0.2222222222222222,2164.25,4669.0,1878.5,1708.0,0,11935,330.7,170.5
1,29,3,0,11,12,12,1,0,1,0,18983,6.8,17893,211,44,2457,255,21.1,1898.3,34,5,1,12,11,10,1,1,0,0,16526,7.0,17638,175,42,-2457,-255,17.5,1652.6,0.5,0.5,0.4603174603174603,0.5396825396825397,0.10344827586206896,0.14705882352941177,0.4782608695652174,0.5217391304347826,1581.9166666666667,1271.2307692307693,1789.3,1763.8,2457,2805,245.7,25.5
